name,x,y,z
root,2.975141,-17.607625,-11.0374
neck,-0.132713,-45.403296,-10.7522
shoulder.l,-19.923448,-45.256536,-7.2927
elbow.l,-11.226173,-17.207605,9.3899
wrist.l,-14.470379,-3.927101,31.5162
shoulder.r,17.498340,-53.094381,-18.9839
elbow.r,15.494981,-29.003898,-43.9897
wrist.r,20.194112,-8.547434,-45.0949
headTop,2.666385,-72.475197,-3.7997
hip.l,-7.682733,-4.181685,-5.1115
knee.l,-9.720088,24.624008,31.6852
ankle.l,-10.661403,62.425785,9.8045
foot.l,-20.298001,67.078785,19.9831
hip.r,13.392884,-5.589830,-5.5629
knee.r,7.380664,20.132824,33.9785
ankle.r,7.867513,60.238214,2.9644
foot.r,6.644918,67.794973,12.3029
