name,x,y,z
root,6.447592,-10.719551,6.2180
neck,2.474969,-39.490701,0.6117
shoulder.l,-11.193315,-52.962191,-10.6957
elbow.l,1.377164,-26.674444,-33.9302
wrist.l,-2.379760,-6.762155,-47.8735
shoulder.r,10.046811,-50.076566,18.3821
elbow.r,2.638410,-22.510330,34.7145
wrist.r,-11.077302,-6.319580,39.2909
headTop,-1.723447,-64.433644,12.2140
hip.l,-3.735237,3.854454,6.3972
knee.l,-27.146067,25.031980,-27.1168
ankle.l,-20.616446,59.543907,-62.7238
foot.l,-33.889625,56.653209,-75.1897
hip.r,0.429337,-2.218647,19.8501
knee.r,13.398779,34.082717,48.0388
ankle.r,40.410185,50.662188,33.0984
foot.r,34.537952,52.339355,38.7142
