name,x,y,z
root,-5.045904,-11.417704,-38.9264
neck,11.532573,-41.273382,-22.9704
shoulder.l,-4.876936,-52.015072,-5.4299
elbow.l,-27.796432,-38.723406,-25.9552
wrist.l,-24.166380,-3.025767,29.2537
shoulder.r,28.939502,-32.039933,-38.7853
elbow.r,15.544573,-19.296888,-56.7958
wrist.r,40.799715,11.088246,-31.6407
headTop,25.043079,-60.377310,-13.7750
hip.l,-15.804357,-2.697633,-26.5794
knee.l,-22.567646,36.345667,66.7496
ankle.l,-52.050840,50.424799,41.6774
foot.l,-51.530031,41.905744,62.7983
hip.r,1.730297,3.228779,-29.7628
knee.r,26.532850,12.321375,25.6029
ankle.r,30.922596,59.248020,21.8307
foot.r,22.793342,46.304466,42.7083
