name,x,y,z
root,-2.526760,-15.019478,28.1526
neck,5.685542,-39.367671,25.6202
shoulder.l,24.983303,-44.886141,36.6266
elbow.l,25.770052,-12.350336,32.3014
wrist.l,19.318416,-19.821535,13.3721
shoulder.r,-4.724927,-55.932505,13.2960
elbow.r,-12.053037,-29.160059,-6.0553
wrist.r,8.776617,-25.664342,-10.0011
headTop,15.880382,-60.233155,21.6087
hip.l,2.428702,0.804095,24.0774
knee.l,2.621727,29.839478,-11.0859
ankle.l,-0.486070,68.478959,-30.9118
foot.l,4.045480,64.135618,-44.1932
hip.r,-14.381733,-7.566174,19.5809
knee.r,-16.801945,23.384126,-21.0268
ankle.r,-31.897654,63.488206,-40.2957
foot.r,-26.638095,59.870916,-51.0660
