name,x,y,z
root,-3.833121,-6.905304,8.3136
neck,-6.463039,-29.316242,9.4167
shoulder.l,1.129023,-29.756136,30.1405
elbow.l,17.917253,-39.391350,29.6423
wrist.l,13.852600,-58.477573,26.3529
shoulder.r,-18.580123,-34.118227,-1.5252
elbow.r,-26.099074,-50.019092,-27.3956
wrist.r,-26.776714,-72.880069,-28.2957
headTop,-6.659683,-43.177320,21.4554
hip.l,7.939975,1.142363,9.4210
knee.l,19.849309,33.980671,-13.3446
ankle.l,16.684441,67.329854,17.8888
foot.l,22.122936,67.818410,7.8743
hip.r,-6.678350,2.208997,-3.3728
knee.r,-6.007053,35.344581,-14.4709
ankle.r,-3.429288,78.093573,-32.5615
foot.r,5.030907,78.122865,-39.5390
