name,x,y,z
root,-12.968919,-18.764937,8.9311
neck,-4.484174,-41.219512,0.3638
shoulder.l,3.869631,-51.665297,19.8012
elbow.l,10.529953,-28.331580,41.8099
wrist.l,26.995164,-18.422825,30.5006
shoulder.r,-10.093404,-41.238349,-23.4639
elbow.r,9.033442,-23.845370,-46.3199
wrist.r,29.816346,-16.337690,-38.2111
headTop,-6.786890,-62.030288,-7.2875
hip.l,-1.617970,-7.233454,14.6603
knee.l,14.879567,31.333424,-5.4169
ankle.l,8.588540,61.342859,24.3324
foot.l,16.388771,62.934568,12.8308
hip.r,-14.565495,-5.638031,-0.1509
knee.r,-13.414665,28.589515,-27.6139
ankle.r,-28.211826,64.325670,6.2863
foot.r,-27.958071,66.201298,-11.0524
