name,x,y,z
root,6.142919,-15.446991,24.4240
neck,1.594954,-38.786666,24.6923
shoulder.l,14.691737,-46.844821,9.7876
elbow.l,14.580968,-21.073175,-8.2650
wrist.l,19.033983,-4.382850,-19.0359
shoulder.r,-14.697585,-42.310142,39.2508
elbow.r,-26.464525,-15.341801,25.6456
wrist.r,-14.064883,-8.149975,18.3683
headTop,-0.022448,-61.372258,20.4265
hip.l,9.063836,-5.523919,12.6968
knee.l,-1.171001,13.781429,-26.5884
ankle.l,8.423468,51.409169,-43.5912
foot.l,3.668363,47.171982,-52.2939
hip.r,-5.810153,-4.900246,23.0306
knee.r,-7.695249,25.348304,-9.2656
ankle.r,-1.758834,63.485280,-14.2465
foot.r,-5.515551,62.936680,-25.0359
