name,x,y,z
root,3.452232,-18.228415,23.5317
neck,-2.333964,-40.864116,16.4303
shoulder.l,16.633155,-47.306463,4.5808
elbow.l,27.859322,-16.044624,-1.1277
wrist.l,23.704939,-4.012773,-19.0245
shoulder.r,-20.923778,-51.124564,25.0480
elbow.r,-19.680782,-21.671019,32.1471
wrist.r,-23.400762,-7.258602,13.0806
headTop,-2.462881,-63.304746,15.7880
hip.l,11.166162,-9.259989,11.9906
knee.l,9.737851,15.944349,-26.5848
ankle.l,18.495201,60.023189,-30.8282
foot.l,16.660910,58.385955,-43.8115
hip.r,-6.657056,-5.738132,21.7164
knee.r,-12.531983,25.178286,-6.0451
ankle.r,-17.974226,63.112011,-12.8230
foot.r,-21.744343,62.169653,-24.0687
