name,x,y,z
root,-1.833472,-9.645995,-18.7950
neck,5.745608,-29.111919,-9.7494
shoulder.l,13.916041,-36.987631,-5.2204
elbow.l,11.320657,-21.793945,-12.2196
wrist.l,12.628019,6.104914,-88.0217
shoulder.r,6.030754,-44.486362,0.3743
elbow.r,2.278559,-62.925174,-26.7743
wrist.r,-7.946358,-65.111353,-105.0111
headTop,18.080665,-40.448681,20.5870
hip.l,2.786108,2.388412,-24.3763
knee.l,27.852166,29.174725,-20.3092
ankle.l,34.875731,63.820077,70.5697
foot.l,39.638349,75.133323,77.4724
hip.r,-8.358131,1.496196,-24.7882
knee.r,-33.768332,33.966924,-27.9574
ankle.r,-59.960582,40.864123,91.6048
foot.r,-63.285782,57.562366,102.6143
