name,x,y,z
root,-3.741571,-18.114871,5.2407
neck,-3.566143,-45.344331,8.5785
shoulder.l,-27.477128,-54.557274,18.0643
elbow.l,-27.734146,-25.665983,3.1284
wrist.l,-21.806795,-9.389541,21.9225
shoulder.r,13.419320,-54.097319,15.5716
elbow.r,18.508610,-22.448453,-11.3001
wrist.r,17.634724,-0.273667,-15.0513
headTop,0.693645,-66.932683,10.1591
hip.l,-13.109867,-4.224216,2.2345
knee.l,-1.613016,35.368856,-9.7431
ankle.l,-6.140647,61.236852,-51.1545
foot.l,3.446336,65.710011,-41.7429
hip.r,7.813750,-4.785533,4.6549
knee.r,13.813026,27.396959,36.6568
ankle.r,15.850723,54.755358,-1.4775
foot.r,14.009178,61.365835,4.2583
