name,x,y,z
root,12.853617,-13.597961,-8.0507
neck,-9.803841,-25.439579,-4.9994
shoulder.l,-24.634937,-27.817338,-15.0574
elbow.l,-35.336290,-20.145478,-40.1684
wrist.l,-40.662548,-19.009108,-32.8600
shoulder.r,-3.132097,-35.704849,11.4555
elbow.r,2.936800,-20.754665,33.8668
wrist.r,-12.562711,-23.370315,23.9021
headTop,-17.489538,-42.269183,5.0261
hip.l,10.996839,0.761390,-6.1977
knee.l,-13.313037,28.572660,15.4275
ankle.l,10.044633,53.620640,-10.4319
foot.l,16.591540,67.461800,-5.9148
hip.r,21.371677,-10.532757,0.6143
knee.r,22.490771,12.655385,32.5575
ankle.r,29.652549,34.633569,-3.1891
foot.r,29.996570,40.935790,4.0196
