name,x,y,z
root,-18.030973,-9.575974,-13.1076
neck,-0.501502,-31.971958,-7.4311
shoulder.l,-6.565529,-36.678007,19.5094
elbow.l,-10.196964,-27.909323,55.8837
wrist.l,0.509138,-47.729959,53.3173
shoulder.r,-6.397244,-47.646202,-21.0178
elbow.r,-5.522479,-54.263888,-59.0920
wrist.r,7.627926,-72.098987,-32.9738
headTop,8.407682,-50.478238,7.4352
hip.l,-9.242944,2.984170,-3.6394
knee.l,9.944456,33.950462,15.7702
ankle.l,21.676788,82.732434,32.9588
foot.l,44.787262,70.597641,37.1867
hip.r,-11.831547,0.349194,-25.3341
knee.r,-0.171965,41.179085,-51.5110
ankle.r,-19.624520,69.420752,-4.4609
foot.r,-4.867584,77.138798,-3.4937
