name,x,y,z
root,-0.296312,-11.610579,23.9690
neck,2.655143,-38.602189,31.6250
shoulder.l,23.192510,-45.856737,24.5419
elbow.l,21.266988,-20.902713,2.4154
wrist.l,3.430982,-14.829355,-23.1260
shoulder.r,-14.723431,-48.252447,43.7384
elbow.r,-17.529128,-18.146968,23.3979
wrist.r,-20.414003,-19.313913,4.0382
headTop,2.399687,-60.580901,36.9053
hip.l,7.747775,-2.850128,12.5238
knee.l,10.693577,26.239824,-23.6919
ankle.l,10.034611,58.623071,-35.9596
foot.l,12.782256,53.996234,-44.8001
hip.r,-11.605213,-2.557413,16.5957
knee.r,-11.516336,26.478180,-20.6254
ankle.r,-10.451158,60.900136,-29.6953
foot.r,-7.667945,57.265897,-41.8522
