name,x,y,z
root,1.528018,-16.068646,19.6533
neck,2.222238,-36.004939,58.5436
shoulder.l,25.080398,-47.483961,73.5305
elbow.l,35.944434,-6.880870,62.2485
wrist.l,48.904117,19.022207,48.0494
shoulder.r,-19.568865,-45.377260,73.6526
elbow.r,-33.713931,-2.970406,58.6140
wrist.r,-39.930426,21.186114,42.7854
headTop,-2.634611,-65.125167,70.3332
hip.l,9.726698,-3.450028,-0.5161
knee.l,36.630152,3.260675,-59.5907
ankle.l,20.177510,52.009941,-92.9900
foot.l,61.241116,21.321240,-100.5557
hip.r,-7.031694,-3.976173,1.5570
knee.r,-37.185413,19.435649,-56.0535
ankle.r,-28.138940,57.955359,-97.5681
foot.r,-73.250800,33.146265,-101.6934
