name,x,y,z
root,-0.266723,-13.387052,11.1739
neck,-4.198039,-38.536812,5.0492
shoulder.l,12.053976,-41.156785,-9.1808
elbow.l,28.255197,-32.156017,-35.9202
wrist.l,16.401348,-21.447713,-54.4231
shoulder.r,-20.557943,-45.452639,22.6796
elbow.r,-25.636984,-16.835533,44.6971
wrist.r,-21.786456,-22.223120,24.6718
headTop,-3.143686,-60.424509,-1.8892
hip.l,5.953496,-4.231046,-2.1517
knee.l,-13.260200,40.848725,-22.0718
ankle.l,-13.632228,68.314736,-40.4265
foot.l,-13.453996,64.965546,-48.7109
hip.r,-7.874942,0.800098,14.2651
knee.r,12.187077,37.481308,18.7224
ankle.r,27.090939,40.821663,37.1827
foot.r,21.869166,42.619152,36.3324
