name,x,y,z
root,-3.066368,-2.397200,32.6643
neck,15.907317,-26.905848,23.7887
shoulder.l,33.158255,-29.581959,6.2845
elbow.l,16.367427,-34.465757,-12.6442
wrist.l,-3.491804,-45.807011,-21.2063
shoulder.r,3.480437,-47.845450,36.4240
elbow.r,-17.843230,-61.377851,6.7699
wrist.r,-10.998836,-80.094211,-4.3171
headTop,24.920976,-42.733051,29.4969
hip.l,7.864557,9.865164,21.0604
knee.l,26.791823,36.686914,-6.6957
ankle.l,30.185832,87.826466,12.1250
foot.l,41.655709,102.441626,2.3639
hip.r,-15.825347,0.685001,19.6377
knee.r,-37.100680,26.938744,-17.4462
ankle.r,-65.424390,56.490367,-53.2207
foot.r,-46.581678,50.274056,-75.0851
