name,x,y,z
root,18.511318,-10.793531,36.6316
neck,4.717789,-34.150106,23.8177
shoulder.l,22.468249,-44.579293,15.2439
elbow.l,48.379434,-20.776073,-12.6583
wrist.l,34.521202,-14.314084,-32.0488
shoulder.r,-14.725689,-35.954614,32.8381
elbow.r,-37.091558,-16.622294,47.2489
wrist.r,-53.410798,-3.698561,31.5903
headTop,-3.718321,-62.833632,25.0978
hip.l,31.282669,4.520207,29.2641
knee.l,19.209415,13.443122,-24.2325
ankle.l,16.414483,56.841566,-58.0269
foot.l,8.445470,22.964403,-75.1811
hip.r,13.786352,8.056533,33.5085
knee.r,-3.767243,26.533900,-8.9072
ankle.r,-40.485964,69.785266,-27.6961
foot.r,-64.536811,41.577189,-36.4899
