name,x,y,z
root,-3.016290,-7.135411,4.5903
neck,7.133566,-30.815275,1.4827
shoulder.l,18.618263,-34.565422,18.6229
elbow.l,17.292905,-25.268534,28.8812
wrist.l,13.407821,-6.326691,17.4377
shoulder.r,1.945814,-34.960298,-15.9168
elbow.r,-10.516516,-22.569599,-42.2903
wrist.r,1.902867,-5.652954,-51.5300
headTop,1.733804,-46.520168,1.2687
hip.l,3.086438,5.977478,11.1899
knee.l,-7.595061,20.492567,45.0316
ankle.l,-27.301278,19.800368,80.7946
foot.l,-27.954877,20.307901,89.0918
hip.r,-1.318104,7.251906,0.0914
knee.r,11.608912,27.093246,-36.8051
ankle.r,-0.396058,55.498245,-71.6220
foot.r,1.367795,57.392642,-80.3185
