name,x,y,z
root,0.061947,-3.427529,27.1679
neck,1.209003,-33.097406,30.6536
shoulder.l,22.034742,-42.531531,40.6596
elbow.l,28.310486,-20.119215,19.8932
wrist.l,21.043619,-8.519879,1.9506
shoulder.r,-18.010673,-46.170219,33.1466
elbow.r,-17.852806,-19.573832,9.0020
wrist.r,-6.381111,-20.242835,-9.4128
headTop,1.574737,-62.040370,37.8592
hip.l,11.060643,5.434100,16.6518
knee.l,4.100728,29.085417,-25.0115
ankle.l,5.636809,56.328820,-42.7266
foot.l,2.928274,51.261282,-52.5364
hip.r,-11.383027,4.254506,16.8128
knee.r,-13.651440,30.626347,-24.1105
ankle.r,-13.466614,44.519465,-36.4561
foot.r,-17.215317,34.212879,-43.5434
