name,x,y,z
root,-6.809764,-9.862957,8.9305
neck,-2.180642,-37.014397,-1.1439
shoulder.l,18.574697,-45.550856,-5.8439
elbow.l,31.375590,-37.559538,-35.6764
wrist.l,19.089627,-47.758927,-74.5338
shoulder.r,-22.978961,-40.219494,-5.8137
elbow.r,-34.641010,-29.059861,-29.8972
wrist.r,-28.949076,-38.085948,-52.8163
headTop,2.758413,-55.791039,5.2953
hip.l,8.936688,-1.967898,9.3451
knee.l,3.665033,40.687063,50.8957
ankle.l,10.964644,61.370022,96.2775
foot.l,19.467584,66.319779,83.8131
hip.r,-15.678270,3.055977,6.8915
knee.r,-3.384558,34.992582,-25.4089
ankle.r,-2.732840,67.792034,-7.2184
foot.r,2.522844,68.653458,-23.0961
