name,x,y,z
root,-1.131462,-18.255904,-24.1426
neck,-4.951780,-43.510431,-12.3520
shoulder.l,-27.923360,-48.125807,-14.6808
elbow.l,-29.749756,-20.833952,-37.6120
wrist.l,-25.145117,-1.594636,-11.5156
shoulder.r,16.863050,-50.948261,-9.1298
elbow.r,32.097490,-25.532471,-27.7569
wrist.r,26.985145,-7.005803,-1.6144
headTop,-6.439664,-71.193594,-21.7962
hip.l,-11.508252,-5.091686,-18.3721
knee.l,-16.046681,24.771808,20.2128
ankle.l,-9.629956,65.905227,28.1098
foot.l,-10.491192,63.429802,42.9804
hip.r,10.298997,-7.982268,-16.3282
knee.r,18.480053,20.259945,24.3494
ankle.r,20.706600,64.227649,31.9949
foot.r,17.585885,61.480384,47.6532
