name,x,y,z
root,0.709529,-20.211937,18.0927
neck,-2.282977,-44.692851,21.3444
shoulder.l,17.614425,-52.512093,12.9357
elbow.l,21.469665,-25.241130,-8.4376
wrist.l,11.707730,-40.209411,-22.7900
shoulder.r,-21.848706,-46.180617,37.3874
elbow.r,-12.000301,-16.087044,54.3059
wrist.r,-20.637225,-2.893803,25.9371
headTop,-2.023230,-64.192482,26.8735
hip.l,14.267386,-8.428072,11.7800
knee.l,10.036580,25.873215,-20.1910
ankle.l,5.833371,70.824850,-29.0168
foot.l,9.256849,65.274259,-44.6994
hip.r,-8.669297,-7.914841,8.8048
knee.r,-4.377944,21.968855,-31.2211
ankle.r,-5.797481,71.890225,-25.7719
foot.r,-13.258371,72.732876,-35.3338
