name,x,y,z
root,3.527114,-19.231172,-2.0103
neck,-14.789390,-39.906266,-8.3907
shoulder.l,-9.428239,-44.886178,-30.4558
elbow.l,-12.377317,-14.081270,-43.2549
wrist.l,-15.957328,6.037448,-21.8819
shoulder.r,-27.850964,-39.947771,9.9850
elbow.r,-27.211029,-12.620174,28.9059
wrist.r,-29.145457,11.972556,17.0080
headTop,-24.222899,-58.673340,-14.0416
hip.l,7.535011,-7.054950,-12.4466
knee.l,14.004662,29.076620,-42.4725
ankle.l,44.431253,34.054141,-18.0411
foot.l,44.591987,45.729120,-12.8068
hip.r,-0.541994,-7.005724,8.0069
knee.r,-16.564571,29.360666,42.9522
ankle.r,32.767084,38.979780,43.9742
foot.r,31.232077,48.196513,54.9700
