name,x,y,z
root,2.021301,15.875917,-26.2552
neck,17.627211,33.601631,-8.1505
shoulder.l,37.528018,30.871225,-29.5441
elbow.l,18.937933,10.347847,-49.9126
wrist.l,10.254407,-4.504085,-35.1819
shoulder.r,13.797803,40.410169,8.8676
elbow.r,-11.339263,28.291575,16.4610
wrist.r,-7.652153,11.068698,41.3449
headTop,37.841766,43.758562,-5.1547
hip.l,10.887279,0.896436,-29.7238
knee.l,-2.282326,-30.967060,20.5418
ankle.l,-21.007598,-43.370707,-23.2326
foot.l,1.032763,-38.937113,7.6468
hip.r,-12.208919,6.835528,-20.3295
knee.r,-24.259436,-18.050888,19.4536
ankle.r,-25.304395,-52.566420,54.7441
foot.r,-45.874393,-33.561315,58.4251
