name,x,y,z
root,-15.109392,-15.501595,14.4944
neck,-11.715436,-39.408339,1.5307
shoulder.l,-2.829479,-55.234176,14.7386
elbow.l,6.771017,-28.901061,37.9293
wrist.l,34.366789,-28.767200,13.5115
shoulder.r,-24.931316,-32.228014,-18.4647
elbow.r,-4.775378,-18.067609,-37.7791
wrist.r,24.032065,-23.571652,-47.5278
headTop,-7.026616,-61.630025,-19.0552
hip.l,-4.426621,-3.447466,18.6618
knee.l,17.184337,30.064321,-4.0180
ankle.l,2.507133,59.687792,28.8595
foot.l,17.947746,56.776788,27.7569
hip.r,-18.183432,-3.195496,4.9557
knee.r,-0.554492,30.069126,-25.6976
ankle.r,-8.502323,66.394119,4.2877
foot.r,-4.754602,66.960484,-14.1836
