name,x,y,z
root,-7.596250,-8.064858,5.8417
neck,1.150066,-27.077012,0.2226
shoulder.l,13.857405,-43.509154,12.1523
elbow.l,4.659266,-20.563086,31.5997
wrist.l,18.127890,-9.037266,19.9299
shoulder.r,-8.650663,-36.048810,-16.6139
elbow.r,-26.218625,-23.594786,-36.9841
wrist.r,-3.097384,-20.562835,-41.5039
headTop,10.042608,-43.566901,-5.8058
hip.l,3.787808,2.220219,9.2449
knee.l,29.063226,23.840155,-7.2330
ankle.l,9.560387,35.429162,33.7885
foot.l,9.387651,41.838397,24.3714
hip.r,-11.219685,3.210179,-2.9313
knee.r,-1.727120,31.804702,-33.5520
ankle.r,-22.029998,45.082198,6.2335
foot.r,-19.096584,48.599695,1.2397
