name,x,y,z
root,4.256391,-17.713290,-21.5915
neck,-2.765432,-36.035404,-8.7941
shoulder.l,-24.896379,-39.984066,-16.4870
elbow.l,-37.416640,-17.608719,-0.4076
wrist.l,-40.381253,-4.704370,17.7564
shoulder.r,18.469933,-44.121943,-3.2698
elbow.r,25.240248,-18.905639,23.5986
wrist.r,19.606162,-3.629111,39.6292
headTop,-6.326206,-60.544273,-8.6236
hip.l,-5.708442,-3.344173,-19.7153
knee.l,-16.880774,24.153302,15.0219
ankle.l,-15.346768,60.484405,-23.5931
foot.l,-21.421181,55.512091,-13.1303
hip.r,15.208410,-7.275816,-13.6173
knee.r,13.278788,16.840764,28.1119
ankle.r,38.982719,51.485889,-3.7360
foot.r,36.100425,45.390355,8.8477
