name,x,y,z
root,0.666263,-17.247426,15.0541
neck,-0.204915,-47.519249,24.3467
shoulder.l,19.830613,-57.459270,18.5743
elbow.l,32.624849,-30.248658,-9.9719
wrist.l,24.185301,-16.122660,-13.6693
shoulder.r,-21.683526,-53.447737,27.4052
elbow.r,-31.629505,-19.327143,-0.3840
wrist.r,-17.753933,-14.225459,-8.5411
headTop,-4.826762,-69.648406,10.8999
hip.l,10.492449,-9.575151,2.0810
knee.l,5.319213,34.619711,-20.3012
ankle.l,17.189620,72.154689,-5.0943
foot.l,16.809339,69.874739,-13.7579
hip.r,-9.922432,-8.393766,3.0519
knee.r,-2.182783,30.611366,-26.9094
ankle.r,-20.551262,68.374976,3.1296
foot.r,-18.362529,67.579442,-5.9135
