name,x,y,z
root,-12.868373,-10.958714,-11.8255
neck,-5.699623,-36.212771,-13.9117
shoulder.l,-17.178678,-53.291974,-3.6714
elbow.l,-20.819363,-17.946665,9.1822
wrist.l,-20.958642,10.315981,17.1551
shoulder.r,17.374177,-43.936490,-22.5050
elbow.r,30.048735,-68.802930,-2.4658
wrist.r,22.728760,-86.667414,-26.5735
headTop,-4.153287,-53.470026,5.9914
hip.l,-9.948561,-1.994521,3.6785
knee.l,9.326042,37.487633,20.8409
ankle.l,-13.429826,73.733530,41.8824
foot.l,-4.222574,73.960475,41.5925
hip.r,0.349821,-3.328325,-16.9354
knee.r,9.871206,31.007530,-3.2080
ankle.r,4.467568,76.292513,-23.7071
foot.r,15.112615,73.812168,-15.5195
