name,x,y,z
root,-8.195289,-17.220065,28.9561
neck,2.443201,-46.580314,34.8764
shoulder.l,26.600585,-43.428865,42.3461
elbow.l,25.427693,-19.163653,13.3800
wrist.l,25.715724,-8.237309,-7.9582
shoulder.r,-17.759752,-55.643154,25.6399
elbow.r,-25.013825,-27.110588,1.3622
wrist.r,-14.848953,-16.911083,-18.1260
headTop,8.777250,-64.922259,37.9582
hip.l,4.479401,-5.971398,21.6130
knee.l,29.495202,22.263503,-7.0666
ankle.l,23.914468,75.699008,-22.3872
foot.l,40.899748,68.099990,-37.6891
hip.r,-15.403838,-12.029637,12.5177
knee.r,-26.184211,19.122543,-30.3431
ankle.r,-39.259104,71.246426,-37.2082
foot.r,-41.088298,60.786858,-57.8712
