name,x,y,z
root,1.218994,-4.592092,-34.9246
neck,1.252269,-44.942566,-17.9612
shoulder.l,-15.712932,-34.663861,-42.6809
elbow.l,-19.778996,-15.013860,-13.3667
wrist.l,1.994993,-20.679232,-16.0804
shoulder.r,19.576439,-36.914058,-41.0400
elbow.r,14.035352,-13.423560,-9.6143
wrist.r,-0.308487,-18.492759,-1.6794
headTop,0.105677,-66.452625,-18.3853
hip.l,-10.989565,-0.406554,-23.5571
knee.l,-16.915215,29.680539,8.1286
ankle.l,-15.150978,60.599497,36.1561
foot.l,-26.733451,33.344668,55.7009
hip.r,8.400893,3.290033,-24.0997
knee.r,15.554480,37.240867,19.7823
ankle.r,16.897156,60.583629,53.3139
foot.r,26.553374,30.841935,70.3080
