name,x,y,z
root,-1.974972,-14.019826,10.5932
neck,-1.143837,-35.615458,0.2880
shoulder.l,9.277199,-44.869244,8.0219
elbow.l,15.687236,-20.798334,34.2164
wrist.l,14.644305,-4.623985,16.5748
shoulder.r,-12.542129,-42.647271,3.1741
elbow.r,-21.907289,-11.777982,36.3828
wrist.r,-17.420525,7.930933,17.9419
headTop,-0.014535,-67.729085,-57.1904
hip.l,10.956671,-3.095355,1.7688
knee.l,32.437622,25.129227,-41.4410
ankle.l,38.672167,50.009184,8.4569
foot.l,43.784714,42.943305,1.6219
hip.r,-12.005094,-2.632340,-1.0698
knee.r,-22.904566,26.306044,-45.8585
ankle.r,-35.789543,51.352772,6.9514
foot.r,-39.757424,44.137417,-0.4324
