name,x,y,z
root,16.834654,-12.314706,-8.4658
neck,5.412911,-31.025106,0.8705
shoulder.l,2.685990,-43.782063,-15.0254
elbow.l,-13.194835,-24.721963,-27.7687
wrist.l,-27.624539,-31.009751,-17.0949
shoulder.r,11.349696,-35.065943,17.2250
elbow.r,-7.227212,-19.029505,31.9564
wrist.r,-24.587166,-25.115557,34.8487
headTop,14.894150,-50.489481,1.5918
hip.l,10.678683,-1.450747,-15.2884
knee.l,-10.486211,21.189424,11.8931
ankle.l,-12.685828,54.096386,-14.1924
foot.l,-18.533767,53.797246,-6.4989
hip.r,20.804507,-1.550259,-0.6692
knee.r,10.903125,27.004350,16.4356
ankle.r,11.512295,59.119438,-10.4195
foot.r,9.263547,60.348237,0.6023
