name,x,y,z
root,-3.535718,-9.094153,6.3328
neck,-4.685490,-36.399218,9.2779
shoulder.l,15.271470,-48.264163,12.6421
elbow.l,0.738757,-19.131179,46.5304
wrist.l,7.404001,-9.909506,49.3791
shoulder.r,-17.320628,-50.982842,6.2315
elbow.r,-14.407234,-23.560933,-23.1112
wrist.r,7.058588,-7.424463,-61.8658
headTop,17.100108,-56.268479,10.4375
hip.l,10.898582,-2.881516,-7.1862
knee.l,21.827817,34.630605,15.6689
ankle.l,25.994157,52.859883,44.0197
foot.l,27.814368,57.894350,42.5748
hip.r,-12.126838,1.070894,-0.4987
knee.r,-15.855661,21.921796,-37.7350
ankle.r,-32.161214,55.552384,-49.7949
foot.r,-34.015066,39.986541,-62.9029
