name,x,y,z
root,8.471482,-9.980049,-0.6095
neck,-1.734580,-36.055855,-0.5702
shoulder.l,11.627620,-45.300648,-15.3374
elbow.l,14.393799,-12.754967,-32.5996
wrist.l,-9.237265,-26.476305,-35.6810
shoulder.r,6.254448,-45.982309,16.5097
elbow.r,-4.362423,-21.716884,41.0916
wrist.r,-24.693829,-40.078659,34.8571
headTop,8.529107,-59.443825,1.8686
hip.l,1.234648,-0.284789,-10.0791
knee.l,-4.493406,31.625773,-44.6363
ankle.l,-2.947887,56.437821,-78.1136
foot.l,-7.251547,65.658229,-72.8743
hip.r,-0.881132,-0.836783,6.9022
knee.r,-0.947429,30.714332,38.4587
ankle.r,2.984809,52.848827,77.7526
foot.r,3.053584,61.626091,73.0605
