name,x,y,z
root,1.695331,-7.056328,14.2462
neck,9.895949,-31.487963,15.0169
shoulder.l,31.104814,-43.197599,29.9567
elbow.l,33.926881,-26.256386,59.8250
wrist.l,33.849093,-24.757774,48.9218
shoulder.r,-1.209453,-48.289847,5.3148
elbow.r,-12.974385,-19.350115,-19.7699
wrist.r,-10.324624,-3.742658,-30.9742
headTop,22.476797,-55.191980,3.3702
hip.l,8.583181,6.842156,6.8696
knee.l,6.226135,35.081955,-25.4218
ankle.l,-17.602313,47.841517,11.3649
foot.l,8.683747,56.375699,17.9989
hip.r,-8.174944,-0.110014,4.1285
knee.r,-25.072336,29.899385,-43.1331
ankle.r,-34.413838,52.687969,-36.4506
foot.r,-46.670037,30.711985,-61.2638
