name,x,y,z
root,2.263899,-6.135314,8.7873
neck,0.340562,-32.261022,8.3146
shoulder.l,-7.297698,-39.414741,-13.9189
elbow.l,-14.557343,-52.387323,-45.1533
wrist.l,-12.908920,-67.640310,-10.2538
shoulder.r,10.460118,-36.643348,29.7373
elbow.r,25.757963,-37.190064,62.0304
wrist.r,19.760588,-56.908850,63.2814
headTop,11.833897,-49.296480,-10.6178
hip.l,-10.434264,5.540252,4.0987
knee.l,-21.900573,44.724639,-21.4592
ankle.l,-5.860994,68.622623,-65.1610
foot.l,-10.254412,75.425851,-61.0763
hip.r,2.381245,12.111067,14.3417
knee.r,-10.815992,43.029734,38.1036
ankle.r,10.317424,61.200190,-5.9180
foot.r,10.914500,67.223096,4.8633
