name,x,y,z
root,-1.282581,-9.211011,-20.3043
neck,1.137719,-39.614871,-49.9770
shoulder.l,-15.276304,-50.926260,-65.6731
elbow.l,-27.399499,-27.868007,-37.3883
wrist.l,-13.691349,-6.401782,-21.4274
shoulder.r,17.936981,-44.820070,-66.1219
elbow.r,27.306979,-17.636152,-35.1726
wrist.r,9.817524,-0.836787,-16.9944
headTop,3.655424,-56.103406,-64.6563
hip.l,-12.441389,-4.867795,-7.2761
knee.l,-18.627242,17.843838,40.4543
ankle.l,-10.695625,58.618052,71.5889
foot.l,1.735730,43.558475,88.3564
hip.r,10.535480,-2.542083,-9.6349
knee.r,21.300014,25.733009,35.4999
ankle.r,4.698073,66.357508,70.2695
foot.r,1.290064,48.717342,88.4572
