name,x,y,z
root,-1.453293,-5.291254,28.4678
neck,12.064140,-28.071718,38.1133
shoulder.l,27.468871,-24.119578,54.6674
elbow.l,15.978111,-1.903731,30.9396
wrist.l,8.762424,-3.661063,21.7503
shoulder.r,5.157918,-49.958191,34.1030
elbow.r,-3.118437,-31.812968,-3.4331
wrist.r,18.004739,-38.242095,-10.4614
headTop,23.691267,-46.874925,50.7966
hip.l,4.088718,9.820315,21.8797
knee.l,15.465600,29.453393,-24.7269
ankle.l,-3.711951,56.253479,-49.6775
foot.l,7.695180,57.622100,-56.6695
hip.r,-9.139896,-3.989664,13.3221
knee.r,-14.250439,21.984231,-27.9538
ankle.r,-55.546526,31.513508,-56.1698
foot.r,-51.156426,27.278161,-64.9478
