name,x,y,z
root,-1.236379,-10.889186,-5.5310
neck,-8.453641,-34.631682,-5.9226
shoulder.l,-6.145329,-46.034894,-20.2028
elbow.l,-2.217841,-9.006703,-49.0491
wrist.l,-10.231257,2.713730,-84.3660
shoulder.r,-3.101282,-52.103810,19.8488
elbow.r,5.459547,-5.430842,18.7271
wrist.r,-25.163721,-3.307442,56.3222
headTop,-15.077510,-52.445501,-10.0229
hip.l,7.564307,4.552399,-7.2193
knee.l,21.266940,38.497424,19.2445
ankle.l,64.588001,41.942769,48.0093
foot.l,61.253112,56.348339,48.6117
hip.r,-0.184189,4.259242,9.1999
knee.r,-36.073223,10.311916,-15.4936
ankle.r,-24.445628,21.207371,-7.9601
foot.r,-27.801907,34.016871,-14.1960
