name,x,y,z
root,-5.519928,-11.820711,12.7619
neck,0.570874,-35.261100,4.5753
shoulder.l,10.213184,-45.188099,22.1562
elbow.l,18.224967,-17.917520,49.1585
wrist.l,22.224242,-8.578206,31.6397
shoulder.r,-10.965405,-42.289617,-10.0241
elbow.r,-29.901719,-25.097255,-29.6433
wrist.r,-20.469313,-7.968047,-46.3187
headTop,2.638970,-56.251042,5.7614
hip.l,6.277475,-1.726096,13.0305
knee.l,18.793672,23.696012,-19.8988
ankle.l,0.348556,42.484755,17.7043
foot.l,1.193079,47.876309,9.0474
hip.r,-12.284697,-1.430729,3.0378
knee.r,4.625866,21.934263,-30.2698
ankle.r,-2.473692,59.668857,-9.8166
foot.r,-3.496129,57.868227,-22.9017
