name,x,y,z
root,1.252537,-20.172798,-15.9901
neck,-9.701125,-43.111376,-7.9897
shoulder.l,-7.509423,-68.092829,-24.2622
elbow.l,-6.768657,-33.946947,-16.1031
wrist.l,2.443159,-14.170916,37.5770
shoulder.r,2.269640,-55.885981,7.3013
elbow.r,10.660291,-25.415356,-13.0844
wrist.r,6.264836,-1.351440,-40.8498
headTop,-2.416892,-71.488284,-3.3847
hip.l,-6.391825,-8.558731,-24.1066
knee.l,-9.669220,34.773552,-9.9191
ankle.l,-1.260076,73.596595,13.9918
foot.l,-11.320452,79.387827,10.1938
hip.r,2.279211,-10.609868,-4.1112
knee.r,0.369763,22.719183,26.3784
ankle.r,16.881369,69.004055,22.3233
foot.r,12.616863,73.323313,42.0353
