name,x,y,z
root,0.398686,-15.707667,-14.7856
neck,-11.622001,-39.136895,-8.3740
shoulder.l,-21.364158,-44.748298,-31.1796
elbow.l,-35.494438,-15.946795,-26.0054
wrist.l,-34.116680,-11.254063,-3.1195
shoulder.r,-5.350662,-45.927928,15.5067
elbow.r,14.684993,-38.867411,42.7022
wrist.r,23.415639,-22.293274,53.9338
headTop,-19.851207,-62.745302,0.1109
hip.l,2.911417,0.124425,-21.1835
knee.l,23.321788,41.716634,-7.3021
ankle.l,43.865943,57.080630,-2.0515
foot.l,42.506790,58.897057,-1.5061
hip.r,3.140891,-0.058670,-8.7881
knee.r,-17.410989,22.667200,25.8950
ankle.r,-2.793856,56.418113,-7.0188
foot.r,-6.242155,59.782242,-6.8347
