name,x,y,z
root,-0.364293,-17.445433,-15.0225
neck,-0.283206,-42.713761,-8.0416
shoulder.l,-22.653650,-46.373194,-11.8185
elbow.l,-15.157357,-19.345438,-36.3354
wrist.l,-23.563982,2.673178,-31.3077
shoulder.r,21.722449,-43.079877,0.4073
elbow.r,18.604388,-16.848945,-19.9607
wrist.r,19.716515,-4.149608,-4.2530
headTop,2.250151,-62.058423,-18.9441
hip.l,-6.723600,-2.823054,-7.5294
knee.l,-3.936562,23.550540,24.5410
ankle.l,-6.791973,58.837885,17.7898
foot.l,-7.554207,57.679966,23.9338
hip.r,5.610498,-1.346078,-9.6901
knee.r,4.566518,25.940789,32.8156
ankle.r,4.765094,45.552358,29.0248
foot.r,9.793218,41.949095,34.3907
