name,x,y,z
root,-1.895742,-17.322413,18.3295
neck,-2.010202,-41.786921,12.0666
shoulder.l,20.361618,-46.482301,11.2499
elbow.l,29.850708,-23.608118,-13.6556
wrist.l,29.338041,-38.059297,-32.2146
shoulder.r,-23.503178,-52.573529,18.2600
elbow.r,-20.489245,-23.292328,40.6576
wrist.r,-29.647497,-0.672916,0.5744
headTop,1.713684,-62.484770,17.2865
hip.l,8.479114,-5.224434,12.0540
knee.l,9.099701,24.006310,-17.3030
ankle.l,16.025676,75.207106,-29.2080
foot.l,4.796679,79.474107,-43.3016
hip.r,-11.675479,-3.158163,17.0662
knee.r,-12.568532,28.163228,-0.8435
ankle.r,-2.901238,56.428983,-4.0568
foot.r,-14.974107,51.385457,-6.9614
