name,x,y,z
root,2.929233,-13.890081,20.7358
neck,0.390625,-37.690340,18.7065
shoulder.l,19.991887,-50.652781,9.3181
elbow.l,17.820209,-27.812373,-14.9195
wrist.l,13.259554,-9.037173,-25.3678
shoulder.r,-20.207334,-49.175250,31.1760
elbow.r,-25.184127,-24.230169,0.2125
wrist.r,-15.649425,-8.044897,-17.7653
headTop,1.022725,-61.666762,23.3195
hip.l,9.067555,-4.029324,8.3509
knee.l,13.959391,34.946792,-27.9865
ankle.l,2.075459,56.361532,15.7839
foot.l,17.822382,53.911441,8.6218
hip.r,-10.212513,-3.916992,16.9427
knee.r,-7.676556,33.418748,-11.2909
ankle.r,-9.744625,61.881931,-22.3405
foot.r,-9.664441,49.625696,-33.4971
