name,x,y,z
root,-0.510865,-10.537535,16.5012
neck,-1.559924,-34.307292,9.5068
shoulder.l,13.505882,-52.913425,12.3008
elbow.l,16.609017,-25.201866,-9.4701
wrist.l,18.805924,-13.402878,-34.8443
shoulder.r,-22.405004,-41.288090,10.0632
elbow.r,-18.385152,-17.038271,-13.6228
wrist.r,-1.808688,-8.125414,-31.5574
headTop,-1.980688,-53.767382,-5.4312
hip.l,11.721796,-3.164094,8.7706
knee.l,13.026286,32.542688,-20.1401
ankle.l,7.776999,54.701549,23.5423
foot.l,-1.386985,66.410139,13.6496
hip.r,-11.090419,-2.950224,5.9716
knee.r,-1.261710,35.528643,-26.0388
ankle.r,-13.387342,33.780172,22.1961
foot.r,-7.669126,39.733281,18.6026
