name,x,y,z
root,-0.230891,-19.430731,-9.0592
neck,-0.062084,-36.728345,5.7339
shoulder.l,-20.552372,-37.521047,4.9763
elbow.l,-16.940800,-34.852128,32.9661
wrist.l,-15.281824,-46.377392,48.4639
shoulder.r,20.379286,-35.447964,4.9269
elbow.r,19.697537,-32.773346,39.4524
wrist.r,18.065072,-48.821870,57.7344
headTop,0.900527,-55.021803,-1.6505
hip.l,-9.998893,-7.666833,-10.8698
knee.l,-12.758997,33.025987,-14.3557
ankle.l,-12.662001,68.753642,-38.6950
foot.l,-15.694965,78.666547,-30.9122
hip.r,9.040285,-7.752293,-10.4926
knee.r,12.452024,33.545199,-11.4085
ankle.r,10.443889,68.971723,-37.7712
foot.r,13.204205,79.430653,-29.0391
