name,x,y,z
root,-10.716023,-15.661460,7.0130
neck,-0.614443,-30.982920,3.5089
shoulder.l,19.998719,-40.137264,15.1641
elbow.l,22.282056,-23.858550,35.3682
wrist.l,24.120399,-6.181832,18.5537
shoulder.r,-21.110557,-42.611483,-6.0051
elbow.r,-27.971454,-11.499911,16.4801
wrist.r,-36.924040,4.791722,5.2499
headTop,7.676969,-61.166349,-5.4646
hip.l,-0.799322,-4.422637,3.7037
knee.l,24.278543,19.612115,-24.9079
ankle.l,19.828789,46.845499,12.8889
foot.l,32.378720,53.017467,5.9798
hip.r,-15.983875,-8.656862,-5.9315
knee.r,-7.121335,14.540329,-45.5557
ankle.r,-12.817555,49.071443,-10.0253
foot.r,-16.505590,57.300695,-26.0203
