name,x,y,z
root,7.044488,-7.042556,-10.3576
neck,-4.413266,-31.491004,-8.0584
shoulder.l,-2.493047,-36.821229,-31.9683
elbow.l,10.607026,-25.562340,-56.2321
wrist.l,6.357323,-11.112937,-37.3176
shoulder.r,-13.757643,-41.745691,9.6084
elbow.r,-23.921545,-28.400175,35.2904
wrist.r,-33.781449,-35.737331,38.2028
headTop,-10.343919,-53.530102,-5.3500
hip.l,2.028332,5.799965,-15.7893
knee.l,-24.098232,33.301582,4.1498
ankle.l,1.089759,38.367416,-27.0735
foot.l,-7.926881,40.457444,-25.6167
hip.r,7.846442,2.875014,1.9013
knee.r,9.914582,28.061171,39.9205
ankle.r,36.143670,63.252350,31.7767
foot.r,39.704360,59.328426,56.9135
