name,x,y,z
root,3.892533,-16.803550,-26.1545
neck,5.080176,-41.895832,-21.2044
shoulder.l,-15.552094,-53.387296,-22.7595
elbow.l,-26.820678,-21.168340,-13.9754
wrist.l,-28.381216,-5.170486,3.0336
shoulder.r,26.142670,-51.542726,-21.6072
elbow.r,28.068369,-17.732954,-12.3170
wrist.r,25.329795,-2.372801,4.5173
headTop,5.614619,-66.435174,-23.9681
hip.l,-7.647493,-7.247263,-18.6740
knee.l,-20.389591,18.303590,18.3781
ankle.l,-30.208133,60.035593,25.8111
foot.l,-34.453702,57.979571,36.2457
hip.r,12.607947,-5.551769,-18.0830
knee.r,15.119002,24.575339,19.1979
ankle.r,19.506170,65.326359,30.3781
foot.r,22.091625,63.087737,41.1814
