name,x,y,z
root,-18.656229,4.393317,16.3706
neck,4.416481,14.894544,18.9295
shoulder.l,10.924300,24.565820,19.1583
elbow.l,-7.653289,10.196241,7.5513
wrist.l,-1.670173,1.678955,-12.6693
shoulder.r,14.574704,19.380689,27.5404
elbow.r,-1.022571,-1.001076,16.4841
wrist.r,8.746724,-13.599995,-4.3937
headTop,25.271214,36.467193,27.7553
hip.l,-21.299223,3.142540,4.8113
knee.l,8.717521,6.362164,-15.4512
ankle.l,-12.865542,-16.305006,-39.5361
foot.l,0.754529,-12.239198,-52.7674
hip.r,-20.006912,-7.096864,12.7860
knee.r,15.177455,-8.190965,4.3014
ankle.r,-11.686619,-25.700773,-16.6208
foot.r,6.277631,-36.947587,-14.2496
