name,x,y,z
root,-5.624084,-12.695410,1.2652
neck,5.541943,-35.976896,-3.2654
shoulder.l,8.311562,-48.263172,13.0538
elbow.l,2.365180,-25.707489,36.1234
wrist.l,13.683923,-11.084729,30.7658
shoulder.r,-0.905629,-45.153789,-20.3590
elbow.r,-7.385078,-18.867017,-36.0244
wrist.r,10.130705,-6.551403,-31.9416
headTop,9.128512,-58.220137,-6.4487
hip.l,-1.141512,-1.857845,10.4415
knee.l,14.930842,22.301894,36.1335
ankle.l,-16.130210,48.324700,17.3748
foot.l,-9.370181,54.903653,20.5821
hip.r,-6.145324,-0.751017,-7.4560
knee.r,3.812902,26.284804,-39.5321
ankle.r,-13.859544,53.634706,-7.4038
foot.r,-7.344006,59.679148,-13.3091
