name,x,y,z
root,-15.832152,-6.515910,-0.2997
neck,-1.429114,-31.152723,0.5531
shoulder.l,-17.128333,-45.731326,8.7029
elbow.l,-8.090644,-15.332837,26.6674
wrist.l,21.980212,-10.296817,56.3959
shoulder.r,12.236450,-51.084079,-11.0025
elbow.r,23.958497,-37.488208,-33.2693
wrist.r,28.247371,-21.306132,-20.3093
headTop,-1.333398,-56.361082,-4.5692
hip.l,-11.990066,-1.766944,17.4284
knee.l,-16.546542,27.841525,51.0920
ankle.l,-24.848902,56.784697,13.8312
foot.l,-8.354833,50.438955,26.1302
hip.r,-0.178067,2.059116,3.5862
knee.r,1.826121,30.839744,-28.9063
ankle.r,0.643026,61.328094,-57.6043
foot.r,16.840376,47.743926,-48.4267
