name,x,y,z
root,3.016859,-24.329275,-16.1955
neck,-4.463636,-46.845790,-12.4591
shoulder.l,-17.638107,-47.657976,-29.6543
elbow.l,-17.013572,-15.988262,-24.3760
wrist.l,-20.482825,3.027046,-10.8424
shoulder.r,15.483626,-51.895719,-3.2287
elbow.r,22.757298,-22.470621,12.9928
wrist.r,13.936099,-8.413783,25.9026
headTop,-3.517005,-69.173307,-16.9269
hip.l,-7.564486,-12.789372,-17.3666
knee.l,-7.295470,25.324476,-4.1353
ankle.l,-3.554941,72.451891,5.7179
foot.l,-15.180413,67.965226,17.3988
hip.r,8.216646,-16.902630,-3.9393
knee.r,8.047391,19.320742,17.0137
ankle.r,17.325623,66.724012,23.1676
foot.r,7.926914,61.653340,36.9308
