name,x,y,z
root,-3.398573,-13.928837,0.1897
neck,-1.294816,-40.092102,7.2804
shoulder.l,4.516514,-49.206645,31.0462
elbow.l,-9.046192,-15.200001,55.2859
wrist.l,5.429436,4.505803,52.3024
shoulder.r,-2.619062,-53.226264,-13.5816
elbow.r,11.222340,-35.751097,-33.9601
wrist.r,26.851444,-41.846439,-15.0589
headTop,5.391486,-62.456231,7.4088
hip.l,2.890754,0.002454,7.7332
knee.l,5.847077,35.194037,-6.4586
ankle.l,2.043771,63.251353,-4.3793
foot.l,9.055843,59.632673,-8.3625
hip.r,-3.156368,-1.220206,-10.2890
knee.r,-6.527159,33.054208,-45.2392
ankle.r,-24.595776,58.990465,-6.2973
foot.r,-22.610717,58.296831,-17.6200
