name,x,y,z
root,17.445882,-14.999302,-6.7933
neck,-0.037242,-35.301090,1.9351
shoulder.l,-5.834718,-46.633793,-16.5985
elbow.l,6.305106,-27.012018,-42.7989
wrist.l,-4.889607,-10.347787,-47.5293
shoulder.r,-0.561112,-41.391009,16.4177
elbow.r,-0.387380,-17.579342,36.8973
wrist.r,-25.839004,-4.340205,29.5518
headTop,-1.908427,-54.896099,4.7895
hip.l,11.689741,-6.093516,-19.5858
knee.l,-11.795684,19.421029,-0.0050
ankle.l,-4.201973,58.185062,-23.9523
foot.l,-18.160636,52.450726,-17.1638
hip.r,20.130237,0.862174,-0.9782
knee.r,-7.510512,22.220593,36.8236
ankle.r,12.616848,54.211076,10.6142
foot.r,12.938482,51.243501,38.3760
