name,x,y,z
root,-6.100687,-8.134896,-7.5054
neck,-0.883701,-31.512473,0.2749
shoulder.l,-1.811699,-35.769457,18.2648
elbow.l,-11.712749,-20.383269,46.1102
wrist.l,13.262757,3.827491,48.9792
shoulder.r,-3.101024,-45.691531,-12.6737
elbow.r,-15.780237,-35.776681,-36.2619
wrist.r,-12.746521,-17.159723,-33.4430
headTop,11.948417,-51.511598,12.7771
hip.l,-4.493438,3.422279,1.4328
knee.l,-1.144396,31.058523,30.8184
ankle.l,-33.408178,33.043959,1.0068
foot.l,-29.727729,45.129951,3.4908
hip.r,-3.066944,2.581096,-17.5686
knee.r,25.843316,26.543316,-29.0416
ankle.r,31.769162,49.103510,-15.0410
foot.r,41.153654,51.229503,-11.6198
