name,x,y,z
root,-13.821325,-20.828994,-8.9265
neck,-2.054521,-17.529179,-45.3647
shoulder.l,10.562984,-38.243752,-58.6199
elbow.l,35.463824,1.532361,-74.6876
wrist.l,56.699842,32.664086,-90.9556
shoulder.r,-26.552126,-9.645589,-53.7406
elbow.r,-10.013890,39.723573,-65.5689
wrist.r,15.882139,69.804936,-79.8087
headTop,-30.669905,-49.426462,-78.6322
hip.l,5.189859,-28.623107,4.5729
knee.l,26.366894,-13.154008,54.0299
ankle.l,12.599646,-30.069700,120.6602
foot.l,28.674104,-6.487340,118.0196
hip.r,-24.004153,-2.032916,-1.5346
knee.r,-20.179694,36.900127,46.3970
ankle.r,-40.564944,8.218979,106.6864
foot.r,-23.578732,27.196986,107.4733
