name,x,y,z
root,-3.737233,-11.486795,6.6570
neck,-2.398268,-36.346213,8.4157
shoulder.l,11.470438,-46.609703,18.8678
elbow.l,16.717330,-19.609815,36.9076
wrist.l,21.414690,-0.937451,31.4619
shoulder.r,-17.584765,-46.270653,4.3131
elbow.r,-19.745861,-26.953566,-21.7374
wrist.r,-8.789114,-35.430157,-41.4895
headTop,-3.506681,-59.041505,5.8514
hip.l,9.989193,-1.943738,5.7412
knee.l,0.228811,29.033490,-3.7759
ankle.l,-6.569744,59.527723,32.1176
foot.l,-6.964017,68.993463,16.1251
hip.r,-8.951234,0.229402,-1.9451
knee.r,-2.388740,30.737503,-33.6375
ankle.r,10.000067,50.766818,-27.0707
foot.r,10.815129,45.341197,-36.8021
