name,x,y,z
root,4.421756,20.980687,39.7996
neck,-0.479200,-10.622553,55.5264
shoulder.l,21.881577,-19.085337,66.8438
elbow.l,43.318664,-34.819934,28.9227
wrist.l,63.977799,-61.572755,22.6168
shoulder.r,-24.054767,-13.487263,67.2608
elbow.r,-45.076270,-18.714239,29.4345
wrist.r,-62.073700,-31.683868,21.4199
headTop,-7.688009,-28.242931,78.6837
hip.l,16.110510,28.523666,22.4089
knee.l,33.358648,20.050511,-35.5667
ankle.l,61.532422,22.285077,-96.4926
foot.l,49.707377,12.603164,-104.6502
hip.r,-8.382347,30.199218,25.1066
knee.r,-30.388617,22.745886,-33.1313
ankle.r,-62.710906,38.198482,-89.6777
foot.r,-53.454937,22.642188,-98.5052
