name,x,y,z
root,-0.187215,-10.458350,7.7178
neck,2.702727,-40.871726,9.0589
shoulder.l,11.262336,-46.346232,41.2798
elbow.l,-2.344626,-21.185498,59.9735
wrist.l,7.610603,0.033657,57.3365
shoulder.r,-21.886285,-42.979734,21.3392
elbow.r,-14.408944,-22.003279,-0.3482
wrist.r,-7.376798,1.548015,-13.4192
headTop,2.788277,-63.236920,0.5652
hip.l,10.734575,-1.815682,-1.9015
knee.l,15.315208,29.939878,-38.8637
ankle.l,18.089526,56.996931,-1.1411
foot.l,20.546366,44.348482,-12.6141
hip.r,-8.552055,-7.368631,-5.9243
knee.r,-17.425748,26.812273,-45.3541
ankle.r,-18.171420,56.308578,-31.7032
foot.r,1.303471,40.278237,-46.0016
