name,x,y,z
root,3.799202,-13.391970,31.6045
neck,-7.686617,-38.512655,27.0505
shoulder.l,11.067937,-42.943676,4.2341
elbow.l,16.008060,-28.250030,-28.5687
wrist.l,3.555924,-7.146427,-24.0228
shoulder.r,-14.615919,-43.615197,52.0715
elbow.r,-14.046525,-15.480592,79.0707
wrist.r,-20.012630,5.070061,69.0309
headTop,-8.192095,-64.180706,18.6950
hip.l,8.308555,-10.900942,14.1813
knee.l,15.035140,19.099679,-18.5092
ankle.l,32.575777,55.874475,-55.0059
foot.l,22.023893,43.133441,-67.5771
hip.r,-7.211496,-0.750155,28.9228
knee.r,-23.462625,25.253894,-17.5611
ankle.r,-7.611670,60.279640,-47.3956
foot.r,-9.534911,56.461161,-66.2208
