name,x,y,z
root,5.857302,-11.238284,12.1903
neck,4.226840,-48.426246,-8.0397
shoulder.l,14.969630,-56.399080,-17.7368
elbow.l,19.697660,-19.937505,-28.0295
wrist.l,8.387563,-8.220245,-45.8019
shoulder.r,-11.596793,-54.578927,-17.8072
elbow.r,-4.737106,-28.247952,-2.8199
wrist.r,-7.869451,-2.615993,-9.2519
headTop,-13.074309,-69.443990,-61.2042
hip.l,7.661464,3.211941,6.8987
knee.l,18.085872,33.190554,-12.9698
ankle.l,10.458090,52.357323,24.5217
foot.l,36.454893,43.824430,-4.5313
hip.r,-6.415837,0.985907,8.4953
knee.r,-14.629862,31.730962,31.6965
ankle.r,-23.037613,71.852224,66.0049
foot.r,-44.438343,61.954878,58.3846
